Longitud,Latitud,Elevacion
-71.99363003710317,-13.51692156589314,3509.0
-71.99362278305534,-13.51688727043236,3509.0
-71.99360684725225,-13.51685372103378,3509.0
-71.9936048343706,-13.5168233118708,3509.0
-71.99359404295295,-13.51679402038849,3509.0
-71.99359172867858,-13.51676475901747,3509.0
-71.99358606759708,-13.51673984047343,3509.0
-71.99357517260881,-13.51671095133741,3509.0
-71.99356427687977,-13.51668206153811,3509.0
-71.99355526750448,-13.51666147527447,3606.0
-71.99354101927094,-13.51663690817051,3606.0
-71.99353015806734,-13.51660785044746,3606.0
-71.99351601039622,-13.51658281626273,3606.0
-71.99350370779183,-13.51656623476903,3606.0
-71.99348431978584,-13.5165371175198,3606.0
-71.99347015292582,-13.51651205163297,3606.0
-71.99345598003029,-13.51648697580353,3606.0
-71.99344180141513,-13.51646188911576,3606.0
-71.99341374946673,-13.51643303316346,3606.0
-71.99340469359787,-13.51641252141675,3606.0
-71.99338118720651,-13.5163912156619,3606.0
-71.99335960657241,-13.51637811116948,3606.0
-71.9933380404531,-13.51636501544271,3606.0
-71.99331110235276,-13.51634865849829,3606.0
-71.99328418708441,-13.51633231504588,3606.0
-71.99325571761425,-13.51632906007213,3606.0
-71.99322727059536,-13.51632580744141,3606.0
-71.99320768710001,-13.51632091932219,3606.0
-71.99317928001356,-13.51631767255643,3606.0
-71.99314553697413,-13.51631116944343,3606.0
-71.99312600024152,-13.51630629060848,3606.0
-71.99309765966116,-13.51630305394187,3606.0
-71.99307473830491,-13.51630268141956,3606.0
-71.99304305618577,-13.5163036728004,3606.0
-71.99301483188395,-13.51629993985569,3606.0
-71.99298318696344,-13.51630093190216,3606.0
-71.99294967088123,-13.51629390955063,3606.0
-71.99292150229111,-13.51629018340182,3606.0
-71.99288991611601,-13.51629117736704,3606.0
-71.99287241368502,-13.51629403280767,3606.0
-71.99283554473391,-13.51629173613088,3606.0
-71.99280931932765,-13.51629601698726,3606.0
-71.99278123077886,-13.51629229474997,3606.0
-71.99274972981644,-13.51629328674006,3606.0
-71.99272167604636,-13.51628956806729,3606.0
-71.99270762562406,-13.51628835862507,3606.0
-71.99266738838094,-13.51629265084664,3606.0
-71.9926359286224,-13.51629510779169,3606.0
-71.99260793115216,-13.51629270326742,3606.0
-71.9925712695019,-13.51629212854221,3606.0
-71.99254519657495,-13.51629760837187,3606.0
-71.99251914875552,-13.51630308296718,3606.0
-71.99248971349758,-13.5163133997887,3606.0
-71.9924671287802,-13.51631401611507,3606.0
-71.99243407424352,-13.51630858487222,3606.0
-71.99240474763022,-13.51631980058843,3606.0
-71.99239088871549,-13.51631921321114,3606.0
-71.99235459922093,-13.51632036237077,3606.0
-71.99233218768376,-13.51632209618479,3606.0
-71.9922978564097,-13.51633136700796,3606.0
-71.99226177220015,-13.51633250007957,3606.0
-71.99223094732847,-13.5163365302516,3606.0
-71.9922154114228,-13.51632783208813,3606.0
-71.99217950676285,-13.51632896576734,3606.0
-71.99215551657751,-13.51632259270326,3606.0
-71.99213155982356,-13.51631622810801,3606.0
-71.99210945047439,-13.5163179530697,3606.0
-71.99207709910507,-13.51631390617954,3606.0
-71.99204812756666,-13.51630468263846,3606.0
-71.99202420630577,-13.51629715409561,3606.0
-71.99200015308399,-13.51628813851876,3606.0
-71.9919761062617,-13.51627912595908,3606.0
-71.9919487209633,-13.51627492394411,3606.0
-71.99192286187967,-13.51625765401117,3606.0
-71.99189549449048,-13.51625345712619,3606.0
-71.99186813631611,-13.51624926187764,3606.0
-71.99183896068625,-13.51623681003952,3606.0
-71.99181313153083,-13.51621955646801,3606.0
-71.99178580123129,-13.51621536907933,3606.0
-71.99175848073688,-13.51621118274273,3606.0
-71.9917378348046,-13.51619738841399,3606.0
-71.99171203355019,-13.51618015001815,3606.0
-71.99169472759921,-13.51616155603563,3606.0
-71.99166893605208,-13.51614432474454,3606.0
-71.99165163581189,-13.51612573697032,3541.0
-71.99163433753355,-13.51610715110123,3541.0
-71.99160856015136,-13.51608993090814,3541.0
-71.99159459311858,-13.51606654311705,3541.0
-71.99158062620178,-13.51604315654173,3541.0
-71.99156666028097,-13.51601977120824,3541.0
-71.99155269433545,-13.51599638633861,3541.0
-71.99153872980557,-13.51597300250671,3541.0
-71.99152476543115,-13.51594961961469,3541.0
-71.99151068209531,-13.51592561315825,3541.0
-71.9914959968683,-13.51589849658652,3541.0
-71.99148129049041,-13.51587134207523,3541.0
-71.9914750100864,-13.51584254448978,3541.0
-71.9914771744118,-13.51581209137368,3541.0
-71.99149417970162,-13.51576870778549,3541.0
-71.99150803834311,-13.515730848859,3541.0
-71.99151024087604,-13.51570018410023,3541.0
-71.99151244737352,-13.51566946230728,3541.0
-71.99151145469291,-13.51564436275391,3541.0
-71.99149984937077,-13.51561112990763,3541.0
-71.99149353467074,-13.51558189199974,3541.0
-71.99148720956711,-13.51555260613942,3541.0
-71.99147876025923,-13.51551348316012,3541.0
-71.99147241088657,-13.51548408496821,3541.0
-71.99146926276457,-13.51544889258927,3541.0
-71.99145968080148,-13.51542514277783,3541.0
-71.99145008723907,-13.51540136199783,3541.0
-71.99145225611674,-13.51537010215056,3541.0
-71.99143729115406,-13.51534214853122,3541.0
-71.99142906565679,-13.51530434393123,3541.0
-71.99141762047873,-13.51527233522069,3541.0
-71.99140818761195,-13.51524956772588,3541.0
-71.99139290762798,-13.51522014790264,3541.0
-71.99138945803436,-13.51518338882358,3541.0
-71.99137724772073,-13.51514747238826,3541.0
-71.9913705134489,-13.5151162176341,3541.0
-71.99136376476181,-13.51508489684865,3541.0
-71.99136251945907,-13.5150582818801,3541.0
-71.99135022513997,-13.51502205977489,3541.0
-71.99134996939316,-13.51497909106503,3541.0
-71.99134642509846,-13.51494166428748,3541.0
-71.99133726255025,-13.51489900109686,3541.0
-71.99134488254266,-13.51487146531437,3541.0
-71.99133569736468,-13.51482860296968,3541.0
-71.99134434873876,-13.51478454932212,3541.0
-71.9913463826338,-13.51475169919728,3541.0
-71.99134841938549,-13.51471877551947,3541.0
-71.99135044508483,-13.51468569836365,3541.0
-71.99134687200782,-13.51464757928774,3541.0
-71.99134891183476,-13.51461441747334,3541.0
-71.99135094455096,-13.51458112305073,3563.0
-71.9913530211963,-13.51454798672333,3563.0
-71.99135501832016,-13.51451430075942,3563.0
-71.99135366909681,-13.51448627325569,3563.0
-71.99135902504878,-13.51444670959879,3563.0
-71.99136103489359,-13.51441280439425,3563.0
-71.99135733044074,-13.5143733473824,3563.0
-71.99135597746036,-13.51434505767679,3563.0
-71.99135225769444,-13.51430541883593,3563.0
-71.99135426973594,-13.514271199616,3563.0
-71.99135628605995,-13.51423690563464,3563.0
-71.99135830681855,-13.51420253698037,3563.0
-71.99136371829374,-13.51416225792379,3563.0
-71.99137049337298,-13.51415058135029,3563.0
-71.99143585826455,-13.51316357306873,3563.0
-71.99143405087474,-13.51315416102036,3563.0
-71.99156802497177,-13.51284575051031,3563.0
-71.99175382579696,-13.51270439132202,3642.0
-71.9921732537974,-13.51242961684888,3607.0
-71.99243413369021,-13.51203384156632,3607.0
-71.99243625935895,-13.51201810584278,3607.0
-71.99246201128142,-13.51149035296599,3607.0
-71.9924662306686,-13.51145826644224,3607.0
-71.99246479896391,-13.51144776717347,3607.0
-71.9924861204276,-13.51080034129805,3607.0
-71.99372409792207,-13.5071327062248,3582.0
-71.99401866319796,-13.50695693632855,3618.0
-71.99404191571269,-13.50697822329101,3618.0
-71.99436703658212,-13.50694045139091,3618.0
-71.99506440857637,-13.50721235955893,3618.0
-71.99691542372909,-13.50749903823098,3631.0
-71.998482356023,-13.50734739420276,3643.0
-72.0001149481865,-13.50728477877511,3643.0
-72.00132122408694,-13.50756834373431,3643.0
-72.00231579325137,-13.50759699440223,3661.0
-72.0029815074611,-13.50754928336969,3661.0
-72.00335561772422,-13.50751893670148,3661.0
-72.00336605385192,-13.50754087340787,3661.0
-72.00374807403989,-13.507713581075,3661.0
-72.00375179210113,-13.50772063811146,3661.0
-72.00423935463738,-13.50795868392648,3684.0
-72.00468160585575,-13.50804786444914,3684.0
-72.00534323925012,-13.50796598664107,3684.0
-72.00598707992431,-13.507764926,3684.0
-72.00713222592329,-13.50741298159792,3670.0
-72.0078133848264,-13.50720516033977,3670.0
-72.00792328508741,-13.50721559099239,3670.0
-72.00794224160467,-13.50722027814002,3670.0
-72.00797554578146,-13.50722079475028,3670.0
-72.00800304585462,-13.507225643633,3670.0
-72.00803671399105,-13.50722618000383,3670.0
-72.0080595840957,-13.50722219408949,3670.0
-72.00809694553257,-13.50721418298238,3670.0
-72.00812240929928,-13.50721474390402,3670.0
-72.0081504077365,-13.50721981492952,3670.0
-72.00816379925153,-13.50722902441741,3670.0
-72.00818348271764,-13.50723385322135,3670.0
-72.0082106207745,-13.50725213901004,3670.0
-72.00822665290009,-13.50726579665935,3670.0
-72.00824269828811,-13.50727946563508,3670.0
-72.00826507241436,-13.50728882931527,3670.0
-72.00828116157803,-13.50730253208548,3670.0
-72.0082997025614,-13.50732074988258,3670.0
-72.00830701380906,-13.50733425539536,3670.0
-72.00832561921007,-13.50735244404981,3670.0
-72.00833800405496,-13.50737477315867,3648.0
-72.00835037536773,-13.50739707759361,3648.0
-72.00836273324867,-13.50741935791831,3648.0
-72.00838145241691,-13.50743746352088,3648.0
-72.00839379034618,-13.50745971670344,3648.0
-72.0084100513758,-13.50747338478215,3648.0
-72.00842237227116,-13.50749561642118,3648.0
-72.00843468040267,-13.50751782384977,3648.0
-72.008438096814,-13.50753962806253,3648.0
-72.00844791867331,-13.507557343055,3648.0
-72.00845376187888,-13.50758347402427,3648.0
-72.00846845330982,-13.50760996245116,3648.0
-72.00848312683055,-13.50763641644991,3648.0
-72.00850022065742,-13.50766723517512,3648.0
-72.00850206495377,-13.50770134343234,3648.0
-72.00850838473441,-13.50772678564563,3648.0
-72.00851722053599,-13.50775647709386,3648.0
-72.00852985713274,-13.50777802648591,3648.0
-72.00853356850207,-13.50779901214556,3648.0
-72.0085436581194,-13.5078162125936,3648.0
-72.00855877933188,-13.50784199260219,3648.0
-72.00856633483167,-13.50785487348706,3648.0
-72.00857250891855,-13.50788000701625,3648.0
-72.00857615679574,-13.50790079842679,3648.0
-72.0085912154918,-13.50792645713291,3648.0
-72.008603753398,-13.50794782055475,3648.0
-72.00861127115442,-13.50796063060901,3648.0
-72.00862879903431,-13.50799049680382,3648.0
-72.00863880690285,-13.50800754854458,3648.0
-72.00865130634345,-13.50802884813763,3648.0
-72.00866661929902,-13.50805423913262,3648.0
-72.00867431232692,-13.50806690993656,3648.0
-72.00868071334637,-13.50809146960063,3648.0
-72.00868710001347,-13.50811597302665,3648.0
-72.00869091761777,-13.50813621612704,3648.0
-72.0086883336221,-13.50815979440823,3648.0
-72.00868575994238,-13.50818328163065,3648.0
-72.00869210157948,-13.50820753063589,3648.0
-72.0086931788855,-13.50822344910582,3648.0
-72.00869920551463,-13.50824771319128,3648.0
-72.00869620041051,-13.50827106905357,3648.0
-72.00871121353099,-13.50829606432521,3648.0
-72.00871469742637,-13.50831599409533,3648.0
-72.00872718408944,-13.50833677750168,3696.0
-72.00873966188838,-13.50835754710328,3696.0
-72.00875462606766,-13.50838245082846,3696.0
-72.00876459467176,-13.50839904297299,3696.0
-72.00877704798258,-13.50841977115645,3696.0
-72.0088001547849,-13.50843000803205,3696.0
-72.00881422654352,-13.50843929052189,3696.0
-72.00884657516181,-13.50845057479329,3696.0
-72.00887407331214,-13.50845357074571,3696.0
-72.00890593516192,-13.50844921874912,3696.0
-72.00892445803584,-13.50845122418065,3696.0
-72.00896779527237,-13.508436209551,3696.0
-72.00899525922472,-13.50842329042136,3696.0
-72.00902986897378,-13.50840701011871,3696.0
-72.00906479244239,-13.50839058215261,3696.0
-72.00909295995348,-13.50837733227156,3696.0
-72.00911317884594,-13.50835122306806,3696.0
-72.00911937642671,-13.50833165948011,3648.0
-72.00912294996736,-13.50830771927691,3648.0
-72.00913312281516,-13.50828043267168,3648.0
-72.00913893753679,-13.50826075832545,3648.0
-72.00913938246133,-13.50823236688442,3648.0
-72.00913555855745,-13.50821163927939,3648.0
-72.00915268978387,-13.50818045739319,3648.0
-72.00915428248608,-13.50816827754208,3648.0
-72.0091688430936,-13.50813242628127,3648.0
-72.00916501394813,-13.50811139937182,3648.0
-72.00917805311036,-13.50808753775499,3648.0
-72.00917858235813,-13.50805837249921,3648.0
-72.009186390998,-13.50802537287148,3648.0
-72.00918002997165,-13.50799954317342,3648.0
-72.0091735420327,-13.50797369747329,3648.0
-72.00917405591865,-13.50794410065562,3648.0
-72.00917457217712,-13.50791438550798,3648.0
-72.00918214648291,-13.50788078501104,3648.0
-72.0091712692373,-13.50786287036077,3648.0
-72.00916471805787,-13.50783665691029,3648.0
-72.00916248934512,-13.50780204456464,3648.0
-72.00916298654451,-13.50777179727357,3648.0
-72.00916622561347,-13.50774594731553,3648.0
-72.00917110776518,-13.50770698265024,3648.0
-72.00916747281453,-13.50768475225479,3648.0
-72.00916196306078,-13.50765749076061,3648.0
-72.00915616467553,-13.50763028818396,3648.0
-72.00915285085443,-13.50760770484448,3648.0
-72.00915665573552,-13.50758098868562,3648.0
-72.00916047769324,-13.50755415969358,3648.0
-72.00915906709207,-13.50751786047453,3648.0
-72.0091557314644,-13.50749496095473,3648.0
-72.00915693838981,-13.50746309600675,3648.0
-72.0091653656758,-13.50742683328174,3648.0
-72.00915937012631,-13.5073989408404,3648.0
-72.00917510368194,-13.5073579763378,3648.0
-72.00917454789976,-13.50733928137944,3648.0
-72.00919571315396,-13.50730744893811,3648.0
-72.00921173432856,-13.50728497500145,3648.0
-72.00924171503034,-13.50725394831155,3648.0
-72.00927705286384,-13.50723249624446,3648.0
-72.00931267578324,-13.50721087097692,3648.0
-72.00932700537786,-13.507202172015,3648.0
-72.0093800878441,-13.50717648117715,3648.0
-72.00942642985119,-13.5071549498297,3648.0
-72.00946581577153,-13.50713768867222,3648.0
-72.00949062904034,-13.50712928277177,3648.0
-72.00953310420319,-13.50711687443976,3648.0
-72.00956576936896,-13.50710382935211,3648.0
-72.00960365343118,-13.50708102479142,3648.0
-72.00963172522673,-13.50707748933245,3648.0
-72.00967532718153,-13.50706471006396,3648.0
-72.00970889281581,-13.50705131952472,3648.0
-72.00972705948384,-13.50704717585296,3648.0
-72.00985305463838,-13.50703297703841,3648.0
-72.00994387977781,-13.50704026307817,3648.0
-72.01003457972358,-13.50704156490104,3648.0
-72.01007407834264,-13.50703905308267,3648.0
-72.0101074789437,-13.50704692923763,3648.0
-72.01014528231096,-13.50703882368454,3648.0
-72.01017895502733,-13.50704673569835,3648.0
-72.01021921478792,-13.50704421565163,3648.0
-72.01025110146077,-13.50704654056294,3648.0
-72.01028310942873,-13.50704887516616,3648.0
-72.01031729025468,-13.50705686949423,3648.0
-72.01035827208094,-13.5070543566746,3648.0
-72.01040152408866,-13.50705751102467,3648.0
-72.0104449979859,-13.5070606815062,3649.0
-72.01049559999703,-13.50705323956244,3649.0
-72.01052161763837,-13.50706626904937,3649.0
-72.0105616728664,-13.50705801501488,3649.0
-72.01060554022158,-13.5070614428675,3649.0
-72.01065889151212,-13.50705987174725,3649.0
-72.01068318108409,-13.50706731236209,3649.0
-72.01071875475544,-13.50707559046944,3649.0
-72.0107525456254,-13.50707806293966,3649.0
-72.0107959097665,-13.50707552478207,3649.0
-72.0108300157788,-13.5070780093287,3649.0
-72.01088339245193,-13.50707040404252,3649.0
-72.0109275153801,-13.50706782137702,3649.0
-72.01096218096639,-13.50707031270472,3649.0
-72.01100488609758,-13.50706178104233,3649.0
-72.01103988515867,-13.50706427271094,3649.0
-72.0110830625424,-13.5070556776366,3649.0
-72.01112651893487,-13.50704702640153,3649.0
-72.01116021657619,-13.50704350516267,3649.0
-72.01121244211205,-13.50702351841083,3649.0
-72.01127169507623,-13.50699279342119,3649.0
-72.0113182263308,-13.50696836956579,3649.0
-72.01135572262244,-13.50694868813625,3649.0
-72.0113934623112,-13.50692887860893,3649.0
-72.01144098306582,-13.50690393536427,3649.0
-72.01148889198593,-13.50687878771736,3649.0
-72.01153719507735,-13.50685343387418,3649.0
-72.01158589646484,-13.50682787082703,3649.0
-72.01164487131832,-13.50679691496645,3649.0
-72.01169446700835,-13.50677088235004,3649.0
-72.01173585942527,-13.50674928125704,3649.0
-72.0117758405747,-13.50672107302911,3649.0
-72.01183518266816,-13.50667525802172,3649.0
-72.01189523355198,-13.50662889543543,3649.0
-72.01194501532603,-13.5065877443435,3649.0
-72.01198012463213,-13.50655384568757,3649.0
-72.01202507109268,-13.50651452939241,3649.0
-72.01207822520367,-13.50646299686852,3649.0
-72.01211698042582,-13.50643448383247,3649.0
-72.01216456899805,-13.50639346029633,3649.0
-72.0122125936908,-13.50635206150176,3649.0
-72.0122706019524,-13.50630504126848,3649.0
-72.0123134779601,-13.50625797754597,3649.0
-72.01239022102396,-13.50620012017854,3629.0
-72.01320173930154,-13.50566598384015,3631.0
-72.01687347463668,-13.5032172194913,3620.0
-72.01704128455867,-13.50316608408684,3620.0
-72.01708002580273,-13.50314596028863,3620.0
-72.01714482128145,-13.50312701087246,3620.0
-72.0172003233573,-13.50311300402374,3620.0
-72.01725314416235,-13.50309309740125,3620.0
-72.01730639187078,-13.50307303087274,3620.0
-72.0173600724997,-13.50305280084248,3620.0
-72.01740709888082,-13.50304353005814,3620.0
-72.01744099883985,-13.50303359699893,3620.0
-72.01748279866325,-13.50303479651471,3620.0
-72.01754638108692,-13.50302507680938,3620.0
-72.01760090235882,-13.50302024154026,3620.0
-72.01763973480519,-13.50300847563004,3620.0
-72.01769710232502,-13.50300266999176,3620.0
-72.01775491399327,-13.5029968193989,3620.0
-72.01780092632202,-13.50299692822274,3620.0
-72.01783489452824,-13.503003047345,3620.0
-72.0178689859959,-13.50300918837523,3620.0
-72.01790950220185,-13.50302748101828,3620.0
-72.01796579253423,-13.5030459155574,3620.0
-72.01800663402753,-13.50306434378536,3620.0
-72.01804445139246,-13.50307673717928,3620.0
-72.01808871274146,-13.50310137821158,3620.0
-72.01811404984048,-13.50311983041476,3620.0
-72.0181266678884,-13.50314423281374,3620.0
-72.01815924589425,-13.50316735072586,3620.0
-72.01819200791603,-13.50319047674132,3620.0
-72.01822484297254,-13.50321365402374,3620.0
-72.01824294031827,-13.50324338083011,3620.0
-72.01827586096819,-13.50326663698295,3620.0
